price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,age
10995.0,2006.0,nissan,4,6,gas,108487.0,clean,15.0
8395.0,2006.0,honda,3,6,gas,183000.0,clean,15.0
9995.0,2005.0,chevrolet,3,8,gas,171087.0,clean,16.0
4995.0,2004.0,honda,3,4,gas,193000.0,clean,17.0
8995.0,2009.0,acura,4,6,gas,142649.0,clean,12.0
8995.0,2000.0,mercedes-benz,4,8,gas,119680.0,clean,21.0
5995.0,2011.0,hyundai,4,4,gas,111353.0,clean,10.0
12999.0,2007.0,chevrolet,4,8,gas,130681.0,clean,14.0
8262.0,2014.0,chevrolet,4,4,gas,161294.0,clean,7.0
6300.0,2012.0,ford,4,4,gas,170742.0,clean,9.0
17500.0,1999.0,ford,4,8,gas,126499.0,clean,22.0
6925.0,2013.0,kia,4,4,gas,123265.0,clean,8.0
4900.0,2006.0,subaru,3,4,gas,188708.0,clean,15.0
6500.0,2011.0,subaru,3,4,gas,177407.0,clean,10.0
7900.0,2002.0,jeep,3,6,gas,183269.0,clean,19.0
6900.0,2009.0,subaru,3,6,gas,120000.0,clean,12.0
5000.0,2008.0,subaru,3,4,gas,152838.0,clean,13.0
4000.0,2010.0,chrysler,3,6,gas,214000.0,clean,11.0
8900.0,2013.0,subaru,3,4,gas,146080.0,clean,8.0
7500.0,2012.0,subaru,3,4,gas,178048.0,clean,9.0
9500.0,2005.0,jeep,3,6,gas,144516.0,clean,16.0
3500.0,2007.0,hyundai,3,4,gas,107542.0,clean,14.0
8000.0,2010.0,acura,3,6,gas,106294.0,clean,11.0
5500.0,2008.0,ford,3,6,gas,197000.0,clean,13.0
3200.0,1998.0,nissan,3,4,gas,200000.0,clean,23.0
5400.0,2007.0,toyota,3,4,gas,164000.0,clean,14.0
12500.0,2011.0,chevrolet,3,8,gas,188000.0,clean,10.0
2200.0,2005.0,dodge,3,6,gas,217000.0,clean,16.0
3462.0,1998.0,ford,4,8,gas,210129.0,clean,23.0
2800.0,2007.0,chrysler,3,6,gas,178000.0,clean,14.0
23999.0,2014.0,ford,4,6,gas,120529.0,clean,7.0
8999.0,2005.0,lexus,4,6,gas,143878.0,clean,16.0
4500.0,2011.0,nissan,3,4,gas,115021.0,clean,10.0
6500.0,1999.0,dodge,4,8,gas,133184.0,clean,22.0
13300.0,2004.0,jeep,4,6,gas,146694.0,clean,17.0
2800.0,2001.0,ford,4,6,gas,188570.0,clean,20.0
12900.0,2008.0,gmc,4,8,gas,167000.0,clean,13.0
9995.0,2012.0,nissan,4,6,gas,135205.0,clean,9.0
7000.0,2009.0,lincoln,3,6,gas,101124.0,clean,12.0
9995.0,2011.0,chevrolet,3,8,gas,163100.0,clean,10.0
7900.0,2014.0,ram,4,6,gas,111500.0,clean,7.0
8750.0,2005.0,ford,4,8,gas,154802.0,clean,16.0
16995.0,2012.0,nissan,4,6,gas,105122.0,clean,9.0
8995.0,2013.0,dodge,3,8,gas,106658.0,clean,8.0
1950.0,2004.0,ford,3,4,gas,180100.0,clean,17.0
6994.0,2009.0,ford,4,6,gas,124100.0,clean,12.0
3499.0,2007.0,pontiac,3,6,gas,129821.0,clean,14.0
3000.0,2003.0,toyota,2,8,gas,220000.0,clean,18.0
3999.0,2009.0,chevrolet,3,4,gas,108436.0,clean,12.0
1500.0,2003.0,jeep,3,6,gas,185000.0,clean,18.0
10999.0,2009.0,audi,4,6,gas,111812.0,clean,12.0
8000.0,2004.0,ford,3,8,gas,153000.0,clean,17.0
6200.0,2005.0,ford,4,6,gas,124000.0,clean,16.0
17999.0,2007.0,cadillac,4,8,gas,156752.0,clean,14.0
20500.0,2015.0,chevrolet,4,8,gas,145000.0,clean,6.0
23500.0,2015.0,chevrolet,4,8,gas,168000.0,lien,6.0
4900.0,2005.0,chevrolet,3,8,gas,155730.0,clean,16.0
6750.0,2007.0,nissan,4,6,gas,174500.0,clean,14.0
5000.0,2007.0,honda,4,4,gas,115000.0,rebuilt,14.0
8000.0,1997.0,gmc,4,8,gas,127100.0,clean,24.0
2300.0,2008.0,honda,3,4,gas,200000.0,clean,13.0
2100.0,2005.0,hyundai,3,6,gas,194671.0,clean,16.0
3199.0,2004.0,jeep,3,6,gas,173600.0,clean,17.0
8500.0,1999.0,jeep,4,8,gas,155000.0,clean,22.0
7500.0,2002.0,jeep,3,6,gas,144704.0,clean,19.0
6100.0,2005.0,subaru,4,4,gas,165300.0,clean,16.0
3500.0,2011.0,ford,3,4,gas,138602.0,clean,10.0
4900.0,2006.0,pontiac,3,6,gas,116100.0,clean,15.0
22000.0,2013.0,jeep,5,6,gas,107000.0,clean,8.0
3200.0,2006.0,saturn,4,4,gas,146600.0,clean,15.0
5900.0,2008.0,lexus,4,6,gas,209000.0,clean,13.0
4500.0,2004.0,volkswagen,4,6,gas,167000.0,clean,17.0
7999.0,2008.0,acura,4,6,gas,136294.0,clean,13.0
1500.0,2002.0,ford,2,6,gas,195178.0,clean,19.0
13000.0,1999.0,ram,3,8,diesel,167000.0,clean,22.0
9499.0,2012.0,kia,3,6,gas,129375.0,clean,9.0
6999.0,2010.0,nissan,3,4,gas,165734.0,clean,11.0
12999.0,2013.0,mercedes-benz,3,6,gas,132650.0,clean,8.0
15999.0,2007.0,toyota,3,6,gas,107499.0,clean,14.0
9999.0,2009.0,honda,3,6,gas,129034.0,clean,12.0
7999.0,2008.0,subaru,3,6,gas,133625.0,clean,13.0
5999.0,2006.0,honda,3,4,gas,167399.0,clean,15.0
6499.0,2007.0,ford,3,8,gas,194038.0,clean,14.0
15999.0,2015.0,subaru,3,4,gas,179047.0,clean,6.0
13498.0,2010.0,chevrolet,3,8,gas,170000.0,clean,11.0
3000.0,2006.0,bmw,3,6,gas,180443.0,clean,15.0
9995.0,2013.0,bmw,4,4,gas,104000.0,clean,8.0
3500.0,2000.0,ram,3,8,gas,164320.0,clean,21.0
26850.0,2014.0,gmc,4,8,gas,111362.0,clean,7.0
2950.0,2008.0,dodge,2,4,gas,194650.0,clean,13.0
7499.0,2013.0,chevrolet,4,6,gas,119930.0,clean,8.0
3500.0,2004.0,jeep,3,8,gas,215000.0,clean,17.0
10300.0,2014.0,nissan,4,4,gas,105000.0,clean,7.0
1500.0,2005.0,audi,3,6,gas,152000.0,clean,16.0
4250.0,2006.0,bmw,4,6,gas,217000.0,clean,15.0
19989.0,2012.0,ford,3,6,gas,105574.0,clean,9.0
4249.0,2004.0,toyota,4,6,gas,202818.0,clean,17.0
7900.0,2008.0,ford,3,8,gas,184625.0,clean,13.0
24000.0,2013.0,toyota,3,6,gas,108059.0,clean,8.0
4800.0,2005.0,honda,4,4,gas,117000.0,clean,16.0
10999.0,2011.0,mercedes-benz,4,6,gas,137369.0,clean,10.0
13000.0,2014.0,bmw,3,4,diesel,116000.0,clean,7.0
9000.0,2001.0,jeep,3,6,gas,173946.0,clean,20.0
5700.0,1998.0,ram,2,8,gas,171000.0,clean,23.0
7499.0,2007.0,toyota,4,6,gas,108473.0,clean,14.0
3200.0,2005.0,gmc,2,8,gas,177728.0,clean,16.0
12800.0,2011.0,honda,4,6,gas,140665.0,clean,10.0
8900.0,2006.0,ford,4,6,gas,113665.0,clean,15.0
27995.0,2012.0,ford,4,8,gas,113192.0,clean,9.0
13995.0,2012.0,ford,4,8,gas,204632.0,clean,9.0
15995.0,2014.0,dodge,4,8,gas,108493.0,clean,7.0
3295.0,2010.0,chevrolet,4,4,gas,120000.0,clean,11.0
16999.0,2011.0,chevrolet,4,8,gas,124243.0,clean,10.0
6995.0,2002.0,nissan,4,8,gas,154000.0,clean,19.0
3495.0,2007.0,pontiac,3,6,gas,209708.0,clean,14.0
2995.0,2004.0,toyota,3,4,gas,201220.0,clean,17.0
7995.0,2008.0,toyota,3,4,gas,155519.0,clean,13.0
5499.0,2008.0,dodge,3,6,gas,167241.0,clean,13.0
9249.0,2007.0,honda,4,6,gas,169405.0,clean,14.0
9249.0,2013.0,honda,4,4,gas,121371.0,clean,8.0
5995.0,2006.0,ford,3,8,gas,168400.0,clean,15.0
7000.0,2000.0,gmc,3,8,gas,212000.0,clean,21.0
7499.0,2008.0,toyota,4,4,hybrid,132473.0,clean,13.0
5499.0,2011.0,toyota,4,4,hybrid,180290.0,clean,10.0
12499.0,2008.0,jeep,4,6,gas,181902.0,clean,13.0
11499.0,2013.0,toyota,4,4,gas,172825.0,clean,8.0
6995.0,2006.0,ford,3,8,gas,118373.0,clean,15.0
11999.0,2015.0,subaru,4,6,gas,159724.0,clean,6.0
6995.0,2012.0,volvo,3,6,gas,149600.0,clean,9.0
6500.0,2007.0,toyota,3,6,gas,137000.0,clean,14.0
8249.0,2013.0,chevrolet,4,4,gas,129716.0,clean,8.0
3999.0,1997.0,bmw,3,8,gas,134234.0,clean,24.0
11749.0,2013.0,toyota,4,6,gas,101968.0,clean,8.0
12999.0,2010.0,cadillac,4,8,gas,199970.0,clean,11.0
9900.0,2011.0,jeep,3,6,gas,143027.0,clean,10.0
11999.0,2011.0,ford,3,6,gas,136526.0,clean,10.0
4950.0,2005.0,honda,3,4,gas,198300.0,clean,16.0
4000.0,2008.0,bmw,3,6,gas,216800.0,clean,13.0
3300.0,2004.0,toyota,3,6,gas,222262.0,clean,17.0
5999.0,2002.0,nissan,4,6,gas,175096.0,clean,19.0
13488.0,2008.0,gmc,4,8,gas,128722.0,clean,13.0
6999.0,2012.0,chevrolet,3,4,hybrid,127404.0,clean,9.0
5249.0,2011.0,chrysler,3,6,gas,111065.0,rebuilt,10.0
6499.0,2007.0,audi,3,6,gas,116517.0,clean,14.0
8999.0,2009.0,gmc,4,8,hybrid,121282.0,clean,12.0
11749.0,2014.0,honda,4,4,gas,119331.0,clean,7.0
7749.0,2012.0,audi,4,4,gas,101371.0,clean,9.0
6749.0,2009.0,honda,4,4,gas,170322.0,clean,12.0
13499.0,2015.0,lexus,4,4,gas,136058.0,clean,6.0
4750.0,2014.0,chevrolet,3,4,gas,110800.0,clean,7.0
5450.0,2010.0,toyota,3,4,gas,153000.0,clean,11.0
17499.0,2012.0,rover,4,8,gas,102389.0,clean,9.0
3499.0,2000.0,pontiac,3,6,gas,140922.0,clean,21.0
10749.0,2010.0,toyota,4,6,gas,203913.0,clean,11.0
23500.0,2006.0,chevrolet,4,8,diesel,114638.0,clean,15.0
10999.0,2009.0,bmw,4,6,gas,113198.0,clean,12.0
16999.0,2011.0,ford,4,8,gas,121817.0,clean,10.0
14499.0,2012.0,ford,4,8,gas,144593.0,clean,9.0
16500.0,2009.0,dodge,5,6,diesel,175000.0,clean,12.0
6499.0,2011.0,mitsubishi,4,6,gas,137649.0,clean,10.0
9499.0,2015.0,volkswagen,4,4,diesel,125191.0,clean,6.0
8350.0,2012.0,subaru,4,4,gas,188628.0,clean,9.0
4000.0,2007.0,chrysler,3,4,gas,163000.0,clean,14.0
10000.0,2008.0,subaru,4,4,gas,148761.0,clean,13.0
4500.0,2002.0,subaru,4,4,gas,189484.0,clean,19.0
7200.0,2008.0,infiniti,3,6,gas,105975.0,clean,13.0
7400.0,2008.0,subaru,4,4,gas,144578.0,clean,13.0
7330.0,2007.0,subaru,4,4,gas,126351.0,clean,14.0
7400.0,2008.0,subaru,4,4,gas,148193.0,clean,13.0
5950.0,2011.0,toyota,3,4,gas,107010.0,clean,10.0
3800.0,2007.0,toyota,3,4,gas,130000.0,clean,14.0
8500.0,2011.0,subaru,4,4,gas,120000.0,clean,10.0
12900.0,2012.0,toyota,4,6,gas,120000.0,clean,9.0
6249.0,2012.0,dodge,4,6,gas,143049.0,clean,9.0
3800.0,2002.0,ford,4,6,gas,150000.0,clean,19.0
9999.0,2013.0,chevrolet,4,4,gas,102358.0,clean,8.0
10200.0,1999.0,jeep,3,6,gas,124000.0,clean,22.0
3499.0,2002.0,ford,3,6,gas,174176.0,clean,19.0
4500.0,2007.0,chevrolet,3,6,gas,130000.0,clean,14.0
18999.0,2013.0,chevrolet,4,8,gas,141936.0,clean,8.0
9999.0,2010.0,nissan,4,6,gas,132799.0,clean,11.0
16999.0,2011.0,gmc,4,6,gas,107535.0,clean,10.0
15999.0,2010.0,toyota,4,6,gas,179171.0,clean,11.0
10999.0,2008.0,ford,4,6,gas,123766.0,clean,13.0
13999.0,2012.0,jeep,4,6,gas,103338.0,clean,9.0
13499.0,2012.0,nissan,4,6,gas,118673.0,clean,9.0
13999.0,2008.0,jeep,4,6,gas,139628.0,clean,13.0
18999.0,2015.0,subaru,4,4,gas,100788.0,clean,6.0
15999.0,2003.0,chevrolet,4,8,gas,117276.0,clean,18.0
16999.0,2012.0,audi,4,6,gas,140288.0,clean,9.0
6999.0,2014.0,volkswagen,4,4,gas,126697.0,clean,7.0
8999.0,2010.0,volvo,4,6,gas,126417.0,clean,11.0
19999.0,2014.0,chevrolet,4,8,gas,130333.0,clean,7.0
12999.0,2007.0,toyota,4,6,gas,183482.0,clean,14.0
22999.0,2014.0,toyota,4,8,gas,153520.0,clean,7.0
5500.0,2005.0,jeep,3,4,diesel,140000.0,clean,16.0
17999.0,2010.0,toyota,4,6,gas,137627.0,clean,11.0
12999.0,2011.0,nissan,4,6,gas,126499.0,clean,10.0
16999.0,2009.0,toyota,4,6,gas,131072.0,clean,12.0
24995.0,2011.0,ram,4,6,gas,207861.0,clean,10.0
8900.0,2005.0,jeep,4,6,gas,145920.0,clean,16.0
9500.0,2014.0,dodge,4,6,gas,108232.0,clean,7.0
3900.0,2003.0,gmc,3,8,gas,220000.0,clean,18.0
4900.0,2014.0,nissan,3,4,gas,144000.0,clean,7.0
6000.0,2011.0,subaru,3,6,gas,207372.0,clean,10.0
5500.0,2004.0,jeep,3,8,gas,217515.0,clean,17.0
8000.0,2010.0,subaru,3,4,gas,111536.0,clean,11.0
8900.0,2012.0,honda,4,6,gas,132000.0,rebuilt,9.0
6500.0,2009.0,honda,4,4,gas,107000.0,clean,12.0
8995.0,2003.0,lexus,4,8,gas,208000.0,clean,18.0
9999.0,2007.0,dodge,4,6,gas,127953.0,clean,14.0
4500.0,2005.0,subaru,4,4,gas,175000.0,clean,16.0
2200.0,2006.0,bmw,2,6,gas,175000.0,clean,15.0
59991.0,2006.0,mercedes-benz,4,5,diesel,191000.0,clean,15.0
15999.0,2011.0,ford,4,6,gas,109297.0,clean,10.0
12850.0,2011.0,porsche,3,8,gas,128000.0,rebuilt,10.0
10800.0,2015.0,chevrolet,3,8,gas,211000.0,clean,6.0
4699.0,2000.0,ford,5,8,gas,182990.0,clean,21.0
4950.0,2009.0,hyundai,3,6,gas,144000.0,clean,12.0
5250.0,2008.0,dodge,3,6,gas,137000.0,clean,13.0
5450.0,2006.0,nissan,3,6,gas,157000.0,clean,15.0
5900.0,2015.0,mazda,3,4,gas,138000.0,clean,6.0
3900.0,2004.0,mercedes-benz,3,8,gas,160000.0,clean,17.0
5900.0,2006.0,lexus,5,6,gas,170000.0,clean,15.0
6499.0,2003.0,ford,4,8,gas,156328.0,clean,18.0
5999.0,2006.0,jeep,4,6,gas,172599.0,clean,15.0
7499.0,2007.0,jeep,5,8,gas,140689.0,clean,14.0
4999.0,2000.0,jeep,4,6,gas,168703.0,clean,21.0
10500.0,2010.0,subaru,4,4,gas,125004.0,clean,11.0
5999.0,2007.0,toyota,4,6,gas,177523.0,clean,14.0
4400.0,2006.0,acura,3,6,gas,208000.0,clean,15.0
2900.0,2006.0,toyota,4,4,gas,180400.0,clean,15.0
9900.0,2011.0,bmw,4,6,gas,138000.0,clean,10.0
10900.0,2008.0,mercedes-benz,4,8,gas,117000.0,clean,13.0
5900.0,2007.0,nissan,4,6,gas,125000.0,clean,14.0
9499.0,2009.0,bmw,4,6,gas,123903.0,clean,12.0
10499.0,2013.0,ford,4,4,gas,112934.0,clean,8.0
10900.0,2007.0,chevrolet,4,8,gas,198700.0,clean,14.0
3000.0,2008.0,chrysler,4,4,gas,133000.0,clean,13.0
3500.0,2007.0,nissan,5,6,gas,165000.0,clean,14.0
2000.0,2007.0,pontiac,3,4,gas,113700.0,clean,14.0
15000.0,2015.0,chevrolet,3,8,gas,101000.0,clean,6.0
3200.0,2003.0,toyota,3,4,gas,141932.0,clean,18.0
10500.0,2014.0,honda,4,6,gas,136000.0,clean,7.0
2250.0,2001.0,mercedes-benz,3,6,gas,177500.0,clean,20.0
6250.0,2004.0,nissan,3,6,gas,211000.0,clean,17.0
9000.0,2011.0,lincoln,4,6,gas,113553.0,clean,10.0
11250.0,2010.0,mercedes-benz,3,8,gas,156748.0,clean,11.0
2800.0,2004.0,hyundai,3,4,gas,162000.0,clean,17.0
3700.0,1998.0,ford,3,8,gas,132000.0,clean,23.0
14850.0,2005.0,ram,3,6,diesel,174335.0,clean,16.0
2800.0,2003.0,subaru,3,4,gas,202000.0,clean,18.0
6500.0,2008.0,buick,3,6,gas,158932.0,clean,13.0
5000.0,2005.0,honda,4,4,gas,117000.0,clean,16.0
7995.0,2014.0,toyota,3,4,hybrid,161774.0,clean,7.0
7495.0,2014.0,volkswagen,3,4,gas,103795.0,clean,7.0
9495.0,2009.0,infiniti,3,6,gas,176436.0,clean,12.0
25995.0,2015.0,chevrolet,3,8,gas,103397.0,clean,6.0
7495.0,2014.0,chevrolet,3,4,diesel,166413.0,clean,7.0
2500.0,2000.0,gmc,3,6,gas,118000.0,clean,21.0
10999.0,2011.0,bmw,4,6,gas,110061.0,clean,10.0
23999.0,2013.0,bmw,4,8,gas,110977.0,clean,8.0
2900.0,2003.0,honda,3,4,gas,211000.0,clean,18.0
12800.0,2010.0,ford,3,8,gas,117000.0,clean,11.0
10998.0,2011.0,honda,4,4,gas,104152.0,clean,10.0
18900.0,2013.0,ram,4,8,gas,113448.0,clean,8.0
19900.0,2014.0,jeep,4,6,gas,118700.0,clean,7.0
12500.0,2002.0,lexus,4,8,gas,175240.0,clean,19.0
11995.0,2014.0,ford,4,8,gas,176759.0,clean,7.0
19999.0,2012.0,toyota,4,8,gas,148210.0,clean,9.0
10595.0,2009.0,audi,3,6,gas,135587.0,clean,12.0
5395.0,2007.0,volkswagen,3,6,gas,151000.0,clean,14.0
7495.0,2003.0,mazda,3,4,gas,101700.0,clean,18.0
9395.0,2009.0,toyota,3,6,gas,172000.0,clean,12.0
8395.0,2009.0,bmw,3,6,gas,139000.0,clean,12.0
7995.0,2008.0,acura,3,6,gas,170000.0,clean,13.0
7495.0,2010.0,toyota,3,4,gas,139111.0,clean,11.0
7995.0,2010.0,toyota,3,6,gas,162000.0,clean,11.0
5395.0,2013.0,fiat,3,4,gas,105000.0,clean,8.0
5995.0,2009.0,ford,3,6,gas,189000.0,clean,12.0
8995.0,2007.0,bmw,3,6,gas,126000.0,clean,14.0
6995.0,2007.0,audi,3,6,gas,166000.0,clean,14.0
6395.0,2007.0,acura,3,4,gas,176000.0,clean,14.0
8995.0,2008.0,bmw,4,6,gas,104000.0,clean,13.0
5995.0,2013.0,chevrolet,4,6,gas,100060.0,clean,8.0
9995.0,2010.0,bmw,4,8,gas,141000.0,clean,11.0
4495.0,2007.0,honda,4,4,gas,185410.0,clean,14.0
6500.0,2005.0,bmw,4,6,gas,203000.0,clean,16.0
8400.0,2006.0,ford,3,8,gas,170000.0,lien,15.0
3450.0,2009.0,honda,3,4,gas,156000.0,clean,12.0
5900.0,2015.0,mazda,3,4,gas,138000.0,clean,6.0
6995.0,2010.0,chevrolet,4,4,gas,110667.0,clean,11.0
2995.0,2001.0,saturn,3,4,gas,204568.0,clean,20.0
4995.0,2009.0,hyundai,3,4,gas,126048.0,clean,12.0
6995.0,2010.0,chevrolet,4,4,gas,150883.0,clean,11.0
3495.0,2005.0,ford,3,4,gas,164195.0,clean,16.0
4995.0,2009.0,chevrolet,3,4,gas,139602.0,clean,12.0
4995.0,2005.0,chevrolet,3,6,gas,147289.0,clean,16.0
6995.0,2007.0,subaru,3,4,gas,122136.0,clean,14.0
3995.0,2003.0,toyota,3,4,gas,177073.0,clean,18.0
5995.0,2008.0,honda,3,4,gas,158186.0,clean,13.0
3995.0,2005.0,kia,3,6,gas,161364.0,clean,16.0
6999.0,2008.0,audi,4,6,gas,206597.0,clean,13.0
6499.0,2007.0,jeep,4,4,gas,135578.0,clean,14.0
8495.0,2012.0,jeep,4,4,gas,101826.0,clean,9.0
16499.0,2011.0,gmc,4,8,gas,139742.0,clean,10.0
5495.0,2007.0,mazda,3,6,gas,157304.0,clean,14.0
5795.0,2012.0,mazda,3,4,gas,125991.0,clean,9.0
4450.0,2013.0,chevrolet,3,4,gas,121100.0,clean,8.0
4350.0,2012.0,chevrolet,3,4,gas,127300.0,clean,9.0
3950.0,2009.0,dodge,3,4,gas,137900.0,clean,12.0
5995.0,2006.0,jeep,4,8,gas,167008.0,clean,15.0
3200.0,2003.0,honda,3,4,gas,204500.0,rebuilt,18.0
7900.0,1997.0,chevrolet,3,8,gas,103000.0,clean,24.0
5000.0,2004.0,subaru,2,4,gas,188000.0,clean,17.0
4900.0,2006.0,subaru,3,4,gas,188708.0,clean,15.0
6500.0,2011.0,subaru,3,4,gas,177407.0,clean,10.0
8000.0,2009.0,subaru,4,4,gas,117932.0,clean,12.0
12999.0,2007.0,nissan,4,8,gas,145224.0,clean,14.0
5750.0,2005.0,rover,3,8,gas,183000.0,clean,16.0
15999.0,2007.0,toyota,3,6,gas,107499.0,clean,14.0
6999.0,2010.0,nissan,3,4,gas,165734.0,clean,11.0
8999.0,2007.0,acura,3,6,gas,191496.0,clean,14.0
6499.0,2007.0,ford,3,8,gas,194038.0,clean,14.0
9999.0,2009.0,honda,3,6,gas,129034.0,clean,12.0
5999.0,2006.0,honda,3,4,gas,167399.0,clean,15.0
15999.0,2015.0,subaru,3,4,gas,179047.0,clean,6.0
6995.0,2013.0,nissan,3,4,gas,137176.0,clean,8.0
6495.0,2007.0,ford,3,6,gas,152128.0,clean,14.0
4995.0,2005.0,nissan,3,6,gas,180342.0,clean,16.0
15995.0,2004.0,ram,4,6,gas,184066.0,clean,17.0
7100.0,2008.0,subaru,4,4,gas,107294.0,clean,13.0
4995.0,2008.0,dodge,3,4,gas,127893.0,clean,13.0
10300.0,2014.0,nissan,4,4,gas,105000.0,clean,7.0
3750.0,2008.0,toyota,3,4,gas,149000.0,clean,13.0
6000.0,2006.0,subaru,4,4,gas,187167.0,clean,15.0
4795.0,2013.0,hyundai,3,4,gas,105447.0,clean,8.0
4795.0,2008.0,toyota,3,4,gas,179424.0,clean,13.0
10500.0,2013.0,subaru,4,4,gas,139120.0,clean,8.0
8395.0,2007.0,bmw,3,6,gas,131000.0,clean,14.0
4999.0,2012.0,ford,4,4,gas,129982.0,clean,9.0
3700.0,2007.0,chevrolet,4,6,gas,149000.0,clean,14.0
13500.0,2005.0,jeep,4,6,gas,140000.0,clean,16.0
25995.0,2013.0,jeep,4,6,gas,104609.0,clean,8.0
22995.0,2012.0,ram,4,6,gas,180131.0,clean,9.0
13900.0,2012.0,bmw,4,6,gas,124460.0,clean,9.0
7499.0,2015.0,volkswagen,4,4,gas,137765.0,clean,6.0
18500.0,2013.0,lexus,4,6,gas,103000.0,clean,8.0
7900.0,2002.0,jeep,3,6,gas,183269.0,clean,19.0
6200.0,2011.0,nissan,3,4,gas,134098.0,clean,10.0
12499.0,2010.0,audi,4,6,gas,106894.0,clean,11.0
14999.0,2010.0,rover,4,8,gas,101275.0,clean,11.0
7499.0,2007.0,audi,4,6,gas,114593.0,clean,14.0
14999.0,2010.0,audi,4,6,diesel,110042.0,clean,11.0
23500.0,2014.0,ram,3,6,diesel,137600.0,clean,7.0
7500.0,2011.0,gmc,3,6,gas,136000.0,rebuilt,10.0
1800.0,2001.0,saturn,3,4,gas,178000.0,clean,20.0
1750.0,1998.0,nissan,3,6,gas,182000.0,clean,23.0
12000.0,2011.0,bmw,4,6,gas,110500.0,clean,10.0
7500.0,2008.0,bmw,4,6,gas,144000.0,clean,13.0
6500.0,2010.0,mazda,4,6,gas,116650.0,clean,11.0
5999.0,2009.0,subaru,4,4,gas,103473.0,clean,12.0
10999.0,2011.0,chevrolet,4,8,gas,189315.0,clean,10.0
14000.0,2001.0,jeep,4,6,gas,125639.0,clean,20.0
7299.0,2010.0,buick,4,6,gas,146298.0,clean,11.0
12900.0,2007.0,toyota,4,6,gas,184000.0,clean,14.0
7500.0,2006.0,lexus,4,6,gas,106008.0,clean,15.0
6499.0,2010.0,ford,4,4,gas,123235.0,clean,11.0
8000.0,2007.0,ford,4,8,gas,120000.0,rebuilt,14.0
7900.0,2011.0,audi,5,4,gas,115620.0,clean,10.0
9000.0,2008.0,lexus,4,6,gas,106000.0,clean,13.0
3900.0,2008.0,mini,3,4,gas,184000.0,clean,13.0
5200.0,2006.0,subaru,3,4,gas,166000.0,clean,15.0
8995.0,2013.0,dodge,3,8,gas,106658.0,clean,8.0
4800.0,2012.0,ford,3,4,gas,123000.0,clean,9.0
5000.0,2004.0,ford,4,6,gas,180000.0,clean,17.0
10499.0,2011.0,bmw,5,6,gas,106350.0,clean,10.0
3500.0,2003.0,pontiac,3,6,gas,147000.0,clean,18.0
1800.0,2004.0,ford,2,8,gas,125000.0,clean,17.0
3800.0,2000.0,subaru,4,4,gas,219500.0,clean,21.0
2000.0,2005.0,jeep,2,8,gas,217215.0,clean,16.0
5800.0,1997.0,ford,4,8,gas,140000.0,clean,24.0
6999.0,2010.0,mazda,4,4,gas,150879.0,clean,11.0
4900.0,2007.0,ford,4,6,gas,155000.0,clean,14.0
9999.0,2005.0,ford,3,8,gas,112357.0,clean,16.0
15999.0,2006.0,toyota,4,8,gas,149300.0,clean,15.0
6999.0,2012.0,jeep,4,4,gas,126037.0,clean,9.0
8100.0,2004.0,toyota,3,8,gas,183000.0,clean,17.0
4800.0,2006.0,dodge,3,6,gas,106000.0,clean,15.0
9950.0,2004.0,chevrolet,2,8,gas,172000.0,clean,17.0
7799.0,2007.0,honda,4,6,gas,183179.0,clean,14.0
7999.0,2012.0,chrysler,4,6,gas,152574.0,clean,9.0
8999.0,2005.0,acura,4,6,gas,124939.0,clean,16.0
9999.0,2012.0,chevrolet,4,6,gas,108920.0,clean,9.0
5450.0,2007.0,toyota,3,6,gas,140400.0,clean,14.0
5100.0,2009.0,lincoln,3,6,gas,178500.0,clean,12.0
8500.0,1999.0,jeep,3,6,gas,157931.0,clean,22.0
6999.0,2013.0,ford,4,4,gas,145572.0,clean,8.0
6999.0,2006.0,gmc,4,6,gas,137484.0,clean,15.0
5000.0,2008.0,subaru,3,4,gas,152838.0,clean,13.0
8900.0,2013.0,subaru,3,4,gas,146080.0,clean,8.0
11999.0,2010.0,chevrolet,4,5,gas,159972.0,clean,11.0
9999.0,2010.0,toyota,4,6,gas,182958.0,clean,11.0
9999.0,2013.0,chevrolet,4,6,gas,149099.0,clean,8.0
10999.0,2013.0,dodge,4,6,gas,175279.0,clean,8.0
6499.0,2008.0,volvo,4,6,gas,158543.0,clean,13.0
23999.0,2015.0,lexus,4,8,gas,127988.0,clean,6.0
6900.0,2011.0,mazda,4,4,gas,141650.0,clean,10.0
9900.0,2004.0,lexus,4,6,gas,137429.0,clean,17.0
3995.0,2006.0,jeep,4,6,gas,176241.0,clean,15.0
9900.0,2013.0,bmw,4,4,gas,134345.0,clean,8.0
8262.0,2014.0,chevrolet,4,4,gas,161294.0,clean,7.0
14900.0,2010.0,toyota,4,6,gas,210000.0,clean,11.0
6300.0,2012.0,ford,4,4,gas,170742.0,clean,9.0
6200.0,2011.0,nissan,3,4,gas,134098.0,clean,10.0
5495.0,2009.0,honda,3,4,gas,147133.0,clean,12.0
17500.0,1999.0,ford,4,8,gas,126499.0,clean,22.0
6925.0,2013.0,kia,4,4,gas,123265.0,clean,8.0
4000.0,1997.0,chevrolet,3,8,gas,209000.0,clean,24.0
4795.0,2007.0,honda,3,4,gas,186398.0,clean,14.0
